Training Set:{'prince-toronto-all-rnr-threads.txt', 'germanwings-crash-all-rnr-threads.txt', 'sydneysiege-all-rnr-threads.txt', 'ebola-essien-all-rnr-threads.txt', 'putinmissing-all-rnr-threads.txt', 'ottawashooting-all-rnr-threads.txt', 'ferguson-all-rnr-threads.txt', 'gurlitt-all-rnr-threads.txt'}
Training Set:{'ferguson-all-rnr-threads.txt', 'sydneysiege-all-rnr-threads.txt', 'prince-toronto-all-rnr-threads.txt', 'ebola-essien-all-rnr-threads.txt', 'putinmissing-all-rnr-threads.txt', 'ottawashooting-all-rnr-threads.txt', 'gurlitt-all-rnr-threads.txt', 'germanwings-crash-all-rnr-threads.txt'}
count:2418,281,360,483
weights:[0.04688702933654714, 0.40346205315220995, 0.3149245470438083, 0.23472637046743478]
Iteration 44 Loss: 174.72760009765625
Iteration 45 Loss: 186.95350646972656
Iteration 46 Loss: 179.8076171875
Iteration 47 Loss: 180.35191345214844
Iteration 48 Loss: 180.9650421142578
Iteration 49 Loss: 175.73709106445312
Iteration 50 Loss: 175.6769561767578
Iteration 51 Loss: 178.83261108398438
Iteration 52 Loss: 174.03688049316406
Iteration 53 Loss: 181.3047332763672
Iteration 54 Loss: 179.0699462890625
Iteration 55 Loss: 177.1473388671875
Iteration 56 Loss: 177.70164489746094
Iteration 57 Loss: 179.4334259033203
Iteration 58 Loss: 176.74378967285156
Iteration 59 Loss: 173.07540893554688
Iteration 60 Loss: 173.86630249023438
Iteration 61 Loss: 177.4175262451172
Iteration 62 Loss: 173.68882751464844
Iteration 63 Loss: 175.58700561523438
Iteration 64 Loss: 181.46365356445312
Iteration 65 Loss: 176.07029724121094
Iteration 66 Loss: 179.343505859375
Iteration 67 Loss: 176.1434326171875
Iteration 68 Loss: 176.293212890625
Iteration 69 Loss: 177.29713439941406
Iteration 70 Loss: 172.9244842529297
Iteration 71 Loss: 176.9731903076172
Iteration 72 Loss: 171.50343322753906
Iteration 73 Loss: 178.2422637939453
Iteration 74 Loss: 175.9095916748047
Iteration 75 Loss: 184.0895538330078
Iteration 76 Loss: 169.98753356933594
Iteration 77 Loss: 179.57489013671875
Iteration 78 Loss: 173.36900329589844
Iteration 79 Loss: 178.05450439453125
Iteration 80 Loss: 174.86183166503906
Iteration 81 Loss: 182.1656036376953
Iteration 82 Loss: 174.82110595703125
Iteration 83 Loss: 173.99427795410156
Iteration 84 Loss: 178.0205078125
Iteration 85 Loss: 174.63525390625
Iteration 86 Loss: 169.1094207763672
Iteration 87 Loss: 173.01454162597656
Iteration 88 Loss: 173.047607421875
Iteration 89 Loss: 176.080322265625
Iteration 90 Loss: 169.76690673828125
Iteration 91 Loss: 175.0558624267578
Iteration 92 Loss: 171.2118377685547
Iteration 93 Loss: 172.36643981933594
Iteration 94 Loss: 174.53579711914062
Iteration 95 Loss: 170.1485595703125
Iteration 96 Loss: 176.25155639648438
Iteration 97 Loss: 176.25680541992188
Iteration 98 Loss: 172.10430908203125
Iteration 99 Loss: 168.94985961914062
Iteration 100 Loss: 174.09024047851562
Training Complete
Now Testing:prince-toronto-all-rnr-threads.txt

Report for Rumour classification:-
prince-toronto-all-rnr-threads.txt accuracy:0.15037593984962405
prince-toronto-all-rnr-threads.txt macro_f1:0.13452346674344948
prince-toronto-all-rnr-threads.txt total tested:133

Report for Stance classification:-
correctly classified Stance labels:41
Total available Stance labels:91
correctly classified Stance labels for each class:28,0,10,3
prince-toronto-all-rnr-threads.txt accuracy_stance:0.45054945054945056
prince-toronto-all-rnr-threads.txt macro_stance_f1:0.3263400320423516

Training Set:{'ferguson-all-rnr-threads.txt', 'charliehebdo-all-rnr-threads.txt', 'sydneysiege-all-rnr-threads.txt', 'prince-toronto-all-rnr-threads.txt', 'ebola-essien-all-rnr-threads.txt', 'putinmissing-all-rnr-threads.txt', 'gurlitt-all-rnr-threads.txt', 'germanwings-crash-all-rnr-threads.txt'}
count:2632,260,339,549
weights:[0.042227482930034525, 0.42747205796865717, 0.3278546757281736, 0.20244578337313454]
Iteration 1 Loss: 166.05795288085938
Iteration 2 Loss: 170.05711364746094
Iteration 3 Loss: 168.6303253173828
Iteration 4 Loss: 167.7658233642578
Iteration 5 Loss: 165.0104217529297
Iteration 6 Loss: 162.43014526367188
Iteration 7 Loss: 168.30929565429688
Iteration 8 Loss: 166.64369201660156
Iteration 9 Loss: 168.3276824951172
Iteration 10 Loss: 164.36093139648438
Iteration 11 Loss: 165.4951934814453
Iteration 12 Loss: 163.1778564453125
Iteration 13 Loss: 169.08924865722656
Iteration 14 Loss: 171.7085723876953
Iteration 15 Loss: 162.1092529296875
Iteration 16 Loss: 164.45120239257812
Iteration 17 Loss: 164.15530395507812
Iteration 18 Loss: 164.0906219482422
Iteration 19 Loss: 167.68707275390625
Iteration 20 Loss: 166.0371551513672
Iteration 21 Loss: 160.36489868164062
Iteration 22 Loss: 162.48348999023438
Iteration 23 Loss: 165.5330352783203
Iteration 24 Loss: 159.2286834716797
Iteration 25 Loss: 165.21827697753906
Iteration 26 Loss: 160.06375122070312
Iteration 27 Loss: 161.37779235839844
Iteration 28 Loss: 165.08169555664062
Iteration 29 Loss: 158.93359375
Iteration 30 Loss: 163.89956665039062
Iteration 31 Loss: 166.3355255126953
Iteration 32 Loss: 163.27578735351562
Iteration 33 Loss: 163.66725158691406
Iteration 34 Loss: 159.80337524414062
Iteration 35 Loss: 159.8780059814453
Iteration 36 Loss: 157.79238891601562
Iteration 37 Loss: 150.85986328125
Iteration 38 Loss: 158.58248901367188
Iteration 39 Loss: 156.5138702392578
Iteration 40 Loss: 161.39418029785156
Iteration 41 Loss: 157.53329467773438
Iteration 42 Loss: 159.69285583496094
Iteration 43 Loss: 153.66506958007812
Iteration 44 Loss: 152.1805419921875
Iteration 45 Loss: 149.43882751464844
Iteration 46 Loss: 156.72682189941406
Iteration 47 Loss: 158.0030517578125
Iteration 48 Loss: 162.2784881591797
Iteration 49 Loss: 157.85275268554688
Iteration 50 Loss: 155.93231201171875
Iteration 51 Loss: 156.93026733398438
Iteration 52 Loss: 157.9340057373047
Iteration 53 Loss: 150.90933227539062
Iteration 54 Loss: 150.00514221191406
Iteration 55 Loss: 155.77960205078125
Iteration 56 Loss: 155.81396484375
Iteration 57 Loss: 152.80641174316406
Iteration 58 Loss: 159.65406799316406
Iteration 59 Loss: 158.08724975585938
Iteration 60 Loss: 163.05332946777344
Iteration 61 Loss: 164.17987060546875
Iteration 62 Loss: 152.71920776367188
Iteration 63 Loss: 153.9063720703125
Iteration 64 Loss: 150.6660919189453
Iteration 65 Loss: 150.52920532226562
Iteration 66 Loss: 152.11318969726562
Iteration 67 Loss: 154.8312225341797
Iteration 68 Loss: 153.31361389160156
Iteration 69 Loss: 154.79083251953125
Iteration 70 Loss: 149.22572326660156
Iteration 71 Loss: 151.2490234375
Iteration 72 Loss: 150.91062927246094
Iteration 73 Loss: 155.55499267578125
Iteration 74 Loss: 156.1299285888672
Iteration 75 Loss: 152.52200317382812
Iteration 76 Loss: 156.4076385498047
Iteration 77 Loss: 154.1531982421875
Iteration 78 Loss: 152.3147430419922
Iteration 79 Loss: 153.08905029296875
Iteration 80 Loss: 150.46426391601562
Iteration 81 Loss: 156.11590576171875
Iteration 82 Loss: 155.53768920898438
Iteration 83 Loss: 152.20155334472656
Iteration 84 Loss: 151.48731994628906
Iteration 85 Loss: 152.1680145263672
Iteration 86 Loss: 154.81056213378906
Iteration 87 Loss: 155.7774200439453
Iteration 88 Loss: 154.6802520751953
Iteration 89 Loss: 150.51507568359375
Iteration 90 Loss: 151.44058227539062
Iteration 91 Loss: 157.5047607421875
Iteration 92 Loss: 153.9556427001953
Iteration 93 Loss: 152.48526000976562
Iteration 94 Loss: 151.52780151367188
Iteration 95 Loss: 153.92552185058594
Iteration 96 Loss: 153.11550903320312
Iteration 97 Loss: 147.39999389648438
Iteration 98 Loss: 153.5204620361328
Iteration 99 Loss: 147.42630004882812
Iteration 100 Loss: 145.44137573242188
Training Complete
Now Testing:ottawashooting-all-rnr-threads.txt

Report for Rumour classification:-
ottawashooting-all-rnr-threads.txt accuracy:0.5866510538641686
ottawashooting-all-rnr-threads.txt macro_f1:0.5816902952403815
ottawashooting-all-rnr-threads.txt total tested:854

Report for Stance classification:-
correctly classified Stance labels:247
Total available Stance labels:827
correctly classified Stance labels for each class:117,0,62,68
ottawashooting-all-rnr-threads.txt accuracy_stance:0.29866989117291415
ottawashooting-all-rnr-threads.txt macro_stance_f1:0.24958563824235466

Training Set:{'ferguson-all-rnr-threads.txt', 'charliehebdo-all-rnr-threads.txt', 'sydneysiege-all-rnr-threads.txt', 'prince-toronto-all-rnr-threads.txt', 'ebola-essien-all-rnr-threads.txt', 'ottawashooting-all-rnr-threads.txt', 'gurlitt-all-rnr-threads.txt', 'germanwings-crash-all-rnr-threads.txt'}
count:3161,331,416,646
weights:[0.043399772401188655, 0.41446127057449345, 0.3297756744234551, 0.21236328260086274]
Iteration 1 Loss: 193.6495819091797
Iteration 2 Loss: 188.49363708496094
Iteration 3 Loss: 197.68389892578125
Iteration 4 Loss: 192.59426879882812
Iteration 5 Loss: 194.82440185546875
Iteration 6 Loss: 190.115234375
Iteration 7 Loss: 191.58628845214844
Iteration 8 Loss: 190.52230834960938
Iteration 9 Loss: 194.29176330566406
Iteration 10 Loss: 187.00299072265625
Iteration 11 Loss: 194.96954345703125
Iteration 12 Loss: 188.60910034179688
Iteration 13 Loss: 190.7216339111328
Iteration 14 Loss: 187.13987731933594
Iteration 15 Loss: 189.74905395507812
Iteration 16 Loss: 187.11111450195312
Iteration 17 Loss: 181.07699584960938
Iteration 18 Loss: 179.5684814453125
Iteration 19 Loss: 183.19944763183594
Iteration 20 Loss: 187.9840545654297
Iteration 21 Loss: 184.65562438964844
Iteration 22 Loss: 180.10067749023438
Iteration 23 Loss: 183.87181091308594
Iteration 24 Loss: 178.24923706054688
Iteration 25 Loss: 180.25192260742188
Iteration 26 Loss: 181.21351623535156
Iteration 27 Loss: 182.40660095214844
Iteration 28 Loss: 184.05284118652344
Iteration 29 Loss: 182.92581176757812
Iteration 30 Loss: 182.56332397460938
Iteration 31 Loss: 179.05416870117188
Iteration 32 Loss: 178.3272705078125
Iteration 33 Loss: 176.24949645996094
Iteration 34 Loss: 183.34715270996094
Iteration 35 Loss: 183.79635620117188
Iteration 36 Loss: 173.67733764648438
Iteration 37 Loss: 183.29925537109375
Iteration 38 Loss: 177.02685546875
Iteration 39 Loss: 170.10748291015625
Iteration 40 Loss: 185.8058319091797
Iteration 41 Loss: 176.75201416015625
Iteration 42 Loss: 183.55137634277344
Iteration 43 Loss: 170.402587890625
Iteration 44 Loss: 183.9855499267578
Iteration 45 Loss: 174.8386993408203
Iteration 46 Loss: 178.4138641357422
Iteration 47 Loss: 175.03733825683594
Iteration 48 Loss: 175.98605346679688
Iteration 49 Loss: 179.56924438476562
Iteration 50 Loss: 182.87271118164062
Iteration 51 Loss: 175.5792236328125
Iteration 52 Loss: 172.66299438476562
Iteration 53 Loss: 182.02584838867188
Iteration 54 Loss: 177.71112060546875
Iteration 55 Loss: 180.75294494628906
Iteration 56 Loss: 171.1743621826172
Iteration 57 Loss: 173.549072265625
Iteration 58 Loss: 178.26388549804688
Iteration 59 Loss: 181.61764526367188
Iteration 60 Loss: 176.36119079589844
Iteration 61 Loss: 178.43836975097656
Iteration 62 Loss: 174.5631866455078
Iteration 63 Loss: 184.1527557373047
Iteration 64 Loss: 177.34075927734375
Iteration 65 Loss: 175.45701599121094
Iteration 66 Loss: 175.78164672851562
Iteration 67 Loss: 178.2449493408203
Iteration 68 Loss: 178.11880493164062
Iteration 69 Loss: 175.35289001464844
Iteration 70 Loss: 179.5181427001953
Iteration 71 Loss: 174.538330078125
Iteration 72 Loss: 178.02767944335938
Iteration 73 Loss: 176.03221130371094
Iteration 74 Loss: 174.0030517578125
Iteration 75 Loss: 172.99725341796875
Iteration 76 Loss: 177.91387939453125
Iteration 77 Loss: 181.14804077148438
Iteration 78 Loss: 179.10986328125
Iteration 79 Loss: 179.90724182128906
Iteration 80 Loss: 172.7615509033203
Iteration 81 Loss: 173.06488037109375
Iteration 82 Loss: 170.20562744140625
Iteration 83 Loss: 172.95143127441406
Iteration 84 Loss: 172.3190155029297
Iteration 85 Loss: 175.95352172851562
Iteration 86 Loss: 173.04530334472656
Iteration 87 Loss: 175.4375457763672
Iteration 88 Loss: 176.5320281982422
Iteration 89 Loss: 178.4674072265625
Iteration 90 Loss: 179.8424835205078
Iteration 91 Loss: 176.81431579589844
Iteration 92 Loss: 175.65817260742188
Iteration 93 Loss: 172.6588592529297
Iteration 94 Loss: 176.69973754882812
Iteration 95 Loss: 174.24197387695312
Iteration 96 Loss: 175.5914306640625
Iteration 97 Loss: 175.95431518554688
Iteration 98 Loss: 168.19558715820312
Iteration 99 Loss: 176.6998748779297
Iteration 100 Loss: 178.58816528320312
Training Complete
Now Testing:putinmissing-all-rnr-threads.txt

Report for Rumour classification:-
putinmissing-all-rnr-threads.txt accuracy:0.5407407407407407
putinmissing-all-rnr-threads.txt macro_f1:0.5185227795674183
putinmissing-all-rnr-threads.txt total tested:135

Report for Stance classification:-
correctly classified Stance labels:26
Total available Stance labels:53
correctly classified Stance labels for each class:22,0,4,0
putinmissing-all-rnr-threads.txt accuracy_stance:0.49056603773584906
putinmissing-all-rnr-threads.txt macro_stance_f1:0.28182616330114135

Training Set:{'charliehebdo-all-rnr-threads.txt', 'sydneysiege-all-rnr-threads.txt', 'prince-toronto-all-rnr-threads.txt', 'ebola-essien-all-rnr-threads.txt', 'putinmissing-all-rnr-threads.txt', 'ottawashooting-all-rnr-threads.txt', 'gurlitt-all-rnr-threads.txt', 'germanwings-crash-all-rnr-threads.txt'}
count:2439,250,313,513
weights:[0.04291344855089552, 0.41866360406253667, 0.334395849890205, 0.20402709749636289]
Iteration 1 Loss: 161.95985412597656
Iteration 2 Loss: 157.36834716796875
Iteration 3 Loss: 164.29161071777344
Iteration 4 Loss: 162.3806610107422
Iteration 5 Loss: 163.61341857910156
Iteration 6 Loss: 160.56796264648438
Iteration 7 Loss: 165.11830139160156
Iteration 8 Loss: 161.55857849121094
Iteration 9 Loss: 155.7622528076172
Iteration 10 Loss: 153.82208251953125
Iteration 11 Loss: 165.4191131591797
Iteration 12 Loss: 156.12008666992188
Iteration 13 Loss: 157.2165069580078
Iteration 14 Loss: 153.25201416015625
Iteration 15 Loss: 155.81149291992188
Iteration 16 Loss: 155.62649536132812
Iteration 17 Loss: 153.11517333984375
Iteration 18 Loss: 152.69546508789062
Iteration 19 Loss: 158.6011962890625
Iteration 20 Loss: 161.9054718017578
Iteration 21 Loss: 159.3886260986328
Iteration 22 Loss: 159.59176635742188
Iteration 23 Loss: 154.89865112304688
Iteration 24 Loss: 152.98167419433594
Iteration 25 Loss: 160.26788330078125
Iteration 26 Loss: 156.47251892089844
Iteration 27 Loss: 151.77493286132812
Iteration 28 Loss: 151.7005157470703
Iteration 29 Loss: 153.776123046875
Iteration 30 Loss: 150.22100830078125
Iteration 31 Loss: 154.42359924316406
Iteration 32 Loss: 152.27749633789062
Iteration 33 Loss: 148.94984436035156
Iteration 34 Loss: 152.52947998046875
Iteration 35 Loss: 152.41819763183594
Iteration 36 Loss: 146.83651733398438
Iteration 37 Loss: 151.4698486328125
Iteration 38 Loss: 150.69253540039062
Iteration 39 Loss: 154.26304626464844
Iteration 40 Loss: 148.2435760498047
Iteration 41 Loss: 152.2538299560547
Iteration 42 Loss: 153.48287963867188
Iteration 43 Loss: 149.39845275878906
Iteration 44 Loss: 152.40419006347656
Iteration 45 Loss: 152.75022888183594
Iteration 46 Loss: 159.089599609375
Iteration 47 Loss: 163.4433135986328
Iteration 48 Loss: 160.26429748535156
Iteration 49 Loss: 152.04815673828125
Iteration 50 Loss: 152.2929229736328
Iteration 51 Loss: 147.39056396484375
Iteration 52 Loss: 150.97824096679688
Iteration 53 Loss: 148.69769287109375
Iteration 54 Loss: 148.6178436279297
Iteration 55 Loss: 150.23211669921875
Iteration 56 Loss: 148.81927490234375
Iteration 57 Loss: 146.3074951171875
Iteration 58 Loss: 155.62014770507812
Iteration 59 Loss: 147.7332763671875
Iteration 60 Loss: 150.8105926513672
Iteration 61 Loss: 153.23443603515625
Iteration 62 Loss: 146.6715545654297
Iteration 63 Loss: 154.04930114746094
Iteration 64 Loss: 147.61061096191406
Iteration 65 Loss: 149.14248657226562
Iteration 66 Loss: 151.4265899658203
Iteration 67 Loss: 152.7077178955078
Iteration 68 Loss: 151.26405334472656
Iteration 69 Loss: 148.494384765625
Iteration 70 Loss: 148.57369995117188
Iteration 71 Loss: 151.87161254882812
Iteration 72 Loss: 145.3794403076172
Iteration 73 Loss: 147.17408752441406
Iteration 74 Loss: 146.7930145263672
Iteration 75 Loss: 155.60992431640625
Iteration 76 Loss: 151.92724609375
Iteration 77 Loss: 148.86276245117188
Iteration 78 Loss: 148.72714233398438
Iteration 79 Loss: 149.45773315429688
Iteration 80 Loss: 147.50611877441406
Iteration 81 Loss: 147.50592041015625
Iteration 82 Loss: 149.97454833984375
Iteration 83 Loss: 150.124267578125
Iteration 84 Loss: 146.79579162597656
Iteration 85 Loss: 148.0226593017578
Iteration 86 Loss: 151.0968017578125
Iteration 87 Loss: 146.79495239257812
Iteration 88 Loss: 151.03585815429688
Iteration 89 Loss: 146.81805419921875
Iteration 90 Loss: 152.6084442138672
Iteration 91 Loss: 146.5996551513672
Iteration 92 Loss: 148.3987274169922
Iteration 93 Loss: 146.65036010742188
Iteration 94 Loss: 149.6693878173828
Iteration 95 Loss: 152.13819885253906
Iteration 96 Loss: 145.83895874023438
Iteration 97 Loss: 147.01943969726562
Iteration 98 Loss: 146.6952362060547
Iteration 99 Loss: 151.51242065429688
Iteration 100 Loss: 145.90184020996094
Training Complete
Now Testing:ferguson-all-rnr-threads.txt

Report for Rumour classification:-
ferguson-all-rnr-threads.txt accuracy:0.5307539682539683
ferguson-all-rnr-threads.txt macro_f1:0.49534651107406535
ferguson-all-rnr-threads.txt total tested:1008

Report for Stance classification:-
correctly classified Stance labels:546
Total available Stance labels:1092
correctly classified Stance labels for each class:441,0,73,32
ferguson-all-rnr-threads.txt accuracy_stance:0.5
ferguson-all-rnr-threads.txt macro_stance_f1:0.3012602829566989

